Aug23_Fruition_1,Aug23_Fruition_2,Aug23_Fruition_3,Aug23_Fruition_4,Aug23_Fruition_5,Aug23_Fruition_6,Aug23_Fruition_7,Aug23_Fruition_8,Aug23_Fruition_9,Aug23_Fruition_10,Aug23_Fruition_11,Aug23_Fruition_12,Aug23_Fruition_13,Sept1_Fruition_1,Sept1_Fruition_2,Sept1_Fruition_3,Sept1_Fruition_4,Sept1_Fruition_5,Sept1_Fruition_6,Sept1_Fruition_7,Sept1_Fruition_8,Sept1_Fruition_9,Sept1_Fruition_10,Aug30_Fruition_1,Aug30_Fruition_2,Aug30_Fruition_3,Aug30_Fruition_4,Aug30_Fruition_5,Aug30_Fruition_6,Aug30_Fruition_7,Aug30_Fruition_8,Aug30_Fruition_9,Aug30_Fruition_10,Aug30_Fruition_11,Aug30_Fruition_12,Sept5_Fruition_1,Sept5_Fruition_2,Sept5_Fruition_3,Sept5_Fruition_4,Sept5_Fruition_5,Sept5_Fruition_6,Sept5_Fruition_7,Sept5_Fruition_8,Sept5_Fruition_9,Sept2_Fruition_1,Sept2_Fruition_2,Sept2_Fruition_3,Sept2_Fruition_4,Sept2_Fruition_5,Sept2_Fruition_6,Sept2_Fruition_7,Sept2_Fruition_8,Sept2_Fruition_9,Sept2_Fruition_10,Aug28_1_Fruition_1,Aug28_1_Fruition_2,Aug20_Fruition_1,Aug20_Fruition_2,Aug20_Fruition_3,Aug20_Fruition_4,Aug20_Fruition_5,Aug20_Fruition_6,Aug20_Fruition_7,Aug20_Fruition_8,Aug31_Fruition_1,Aug31_Fruition_2,Aug31_Fruition_3,Aug31_Fruition_4,Aug31_Fruition_5,Aug31_Fruition_6,Aug31_Fruition_7,Aug31_Fruition_8,Sept8_Fruition_1,Sept8_Fruition_2,Sept8_Fruition_3,Sept8_Fruition_4,Sept8_Fruition_5,Sept8_Fruition_6,Sept8_Fruition_7,Sept8_Fruition_8,Sept8_Fruition_9,Sept8_Fruition_10,Sept8_Fruition_11,Sept8_Fruition_12,Sept8_Fruition_13,Sept8_Fruition_14,Sept8_Fruition_15,Aug28_2_Fruition_1,Aug28_2_Fruition_2,Aug28_2_Fruition_3,Aug28_2_Fruition_4,Aug28_2_Fruition_5,Aug28_2_Fruition_6,Aug28_2_Fruition_7,Aug22_Fruition_1,Aug22_Fruition_2,Aug22_Fruition_3,Aug22_Fruition_4,Aug22_Fruition_5,Aug22_Fruition_6,Aug22_Fruition_7,Aug22_Fruition_8,Aug22_Fruition_9,Aug22_Fruition_10,Aug22_Fruition_11,Sept9_Fruition_1,Sept9_Fruition_2,Sept9_Fruition_3,Sept9_Fruition_4,Sept9_Fruition_5,Sept9_Fruition_6,Sept9_Fruition_7,Sept6_Fruition_1,Sept6_Fruition_2,Sept6_Fruition_3,Sept6_Fruition_4,Sept6_Fruition_5,Sept6_Fruition_6,Sept6_Fruition_7,Sept6_Fruition_8,Sept6_Fruition_9,Sept6_Fruition_10,Sept6_Fruition_11,Sept6_Fruition_12,Sept6_Fruition_13
61406.0,49071.0,34818.0,13335.0,16482.0,9637.0,50241.0,33178.0,62175.0,66751.0,13073.0,62962.0,9268.0,27249.0,41220.0,48270.0,16094.0,51215.0,25640.0,50086.0,10973.0,26899.0,43630.0,38855.0,49024.0,14290.0,26654.0,13704.0,15741.0,31519.0,51514.0,35672.0,37087.0,30293.0,16715.0,61742.0,89980.0,23033.0,43695.0,45467.0,13768.0,79670.0,89948.0,75952.0,49858.0,54165.0,23461.0,37638.0,38354.0,20370.0,18791.0,23542.0,17407.0,20586.0,36515.0,19228.0,14362.0,38409.0,18177.0,70577.0,56269.0,13631.0,33830.0,26247.0,25790.0,26098.0,18539.0,32620.0,24247.0,24913.0,52190.0,43966.0,27904.0,36304.0,14996.0,29753.0,34665.0,54359.0,33277.0,46305.0,41582.0,7396.0,15330.0,15492.0,25965.0,54520.0,13514.0,47709.0,10249.0,17308.0,27609.0,13377.0,30703.0,71103.0,47728.0,31888.0,67238.0,9134.0,67878.0,13958.0,84330.0,29415.0,16075.0,15714.0,25446.0,70546.0,32173.0,61489.0,49349.0,72912.0,41626.0,19938.0,27076.0,50833.0,41949.0,17013.0,49704.0,14688.0,35571.0,19777.0,43271.0,21818.0,21362.0,72400.0,40222.0
60750.0,42722.0,66591.0,9169.0,22732.0,10812.0,47653.0,23162.0,47250.0,43539.0,16122.0,58765.0,5973.0,27437.0,45366.0,33631.0,39123.0,14635.0,39309.0,25258.0,12954.0,21451.0,52553.0,44114.0,83368.0,23018.0,22088.0,20302.0,36137.0,20389.0,57918.0,39213.0,22759.0,34320.0,9582.0,35238.0,51196.0,40401.0,32916.0,37668.0,17704.0,63439.0,58735.0,79475.0,30772.0,19734.0,22857.0,37028.0,35242.0,22666.0,21837.0,31352.0,41865.0,38108.0,29188.0,8403.0,22859.0,46446.0,24246.0,57662.0,32035.0,57240.0,11215.0,21450.0,21985.0,64133.0,38299.0,23544.0,15944.0,6072.0,39426.0,67187.0,20622.0,58100.0,31323.0,30135.0,106134.0,47131.0,36297.0,29692.0,37429.0,10823.0,16164.0,37716.0,16893.0,22684.0,27670.0,55897.0,42420.0,13512.0,13166.0,11966.0,20300.0,21027.0,74999.0,37634.0,98139.0,27621.0,35175.0,29202.0,55176.0,78168.0,34426.0,8367.0,39862.0,43408.0,15425.0,29951.0,72623.0,28656.0,54196.0,30407.0,27549.0,57481.0,30525.0,23538.0,29153.0,45001.0,16433.0,20477.0,48387.0,35670.0,33936.0,52766.0,40255.0
53371.0,43079.0,65773.0,18667.0,32669.0,18015.0,63539.0,24888.0,26728.0,27372.0,35639.0,76666.0,7788.0,23812.0,51298.0,26886.0,56226.0,38346.0,24698.0,22855.0,20775.0,40402.0,34538.0,52417.0,75432.0,60438.0,13251.0,42996.0,25149.0,24222.0,33949.0,34161.0,16866.0,20528.0,18209.0,30220.0,27192.0,44877.0,44977.0,35590.0,14010.0,79041.0,56778.0,90106.0,98695.0,66577.0,66814.0,46169.0,38953.0,22244.0,7606.0,52584.0,36303.0,69324.0,43668.0,11299.0,13596.0,51574.0,18310.0,40642.0,26570.0,49387.0,9201.0,25335.0,36692.0,33030.0,36943.0,23185.0,21189.0,24327.0,32392.0,52936.0,46089.0,29922.0,54479.0,28089.0,48427.0,42705.0,21421.0,30032.0,42279.0,11482.0,18946.0,31386.0,21610.0,41144.0,29912.0,38188.0,15192.0,24575.0,26771.0,8874.0,19861.0,29898.0,53368.0,72139.0,44927.0,20948.0,32789.0,30387.0,43812.0,47476.0,19270.0,8997.0,23195.0,95734.0,36347.0,36493.0,76686.0,28875.0,39231.0,25091.0,41673.0,52905.0,15618.0,43660.0,30172.0,22355.0,31457.0,30517.0,64223.0,48677.0,21109.0,75199.0,56547.0
94878.0,34089.0,63872.0,15250.0,38838.0,22106.0,85209.0,34308.0,71432.0,57440.0,46871.0,45207.0,5977.0,38549.0,65906.0,21649.0,44816.0,13042.0,28801.0,47053.0,36357.0,70011.0,40104.0,45814.0,51482.0,31216.0,20023.0,47491.0,39099.0,24707.0,26035.0,27477.0,9016.0,35400.0,24889.0,37380.0,29727.0,46541.0,26985.0,30924.0,27879.0,28827.0,37668.0,81169.0,58917.0,33564.0,89282.0,43703.0,27973.0,12011.0,23637.0,35223.0,37446.0,52071.0,12968.0,22331.0,20159.0,26437.0,19617.0,55524.0,23782.0,27975.0,8613.0,42939.0,44175.0,28527.0,61783.0,18172.0,25606.0,17704.0,19169.0,28328.0,93576.0,64324.0,39780.0,52803.0,37213.0,34952.0,41531.0,35370.0,38450.0,41978.0,22915.0,18907.0,24160.0,16332.0,42760.0,26505.0,31273.0,6685.0,23506.0,35809.0,36655.0,11007.0,49668.0,12548.0,23612.0,38054.0,76473.0,78445.0,74563.0,27967.0,24994.0,12454.0,28191.0,55275.0,66292.0,19611.0,51555.0,28002.0,42693.0,28664.0,21714.0,41027.0,13092.0,21595.0,34368.0,16441.0,42587.0,22465.0,49676.0,62992.0,39516.0,74485.0,50984.0
55874.0,23259.0,73148.0,15008.0,60133.0,14827.0,54727.0,29584.0,58894.0,22762.0,27035.0,23255.0,14970.0,57062.0,45780.0,25123.0,24227.0,28388.0,77312.0,44061.0,30269.0,42578.0,32429.0,37880.0,37679.0,17957.0,28580.0,80458.0,52445.0,35703.0,32221.0,59015.0,13019.0,25329.0,11257.0,69541.0,34055.0,40891.0,101935.0,41532.0,71307.0,35289.0,79798.0,85653.0,44221.0,78269.0,44076.0,52255.0,14941.0,15513.0,15276.0,23803.0,42436.0,21374.0,22424.0,14484.0,49463.0,15839.0,56388.0,36696.0,43913.0,44423.0,25456.0,58610.0,59183.0,53224.0,8499.0,25209.0,15216.0,16352.0,46912.0,45219.0,26137.0,17312.0,52757.0,20766.0,52341.0,40248.0,38523.0,78882.0,27010.0,31326.0,12124.0,9170.0,27910.0,27859.0,69240.0,12901.0,27729.0,15787.0,27869.0,25093.0,22823.0,41473.0,42847.0,10358.0,51830.0,38726.0,56515.0,60308.0,101587.0,49090.0,15411.0,20657.0,33986.0,42546.0,52138.0,32847.0,39047.0,68273.0,35611.0,5400.0,64212.0,32969.0,29846.0,19429.0,9498.0,40531.0,13674.0,29006.0,67716.0,37223.0,51713.0,67337.0,23768.0
15657.0,13828.0,42074.0,18423.0,16853.0,22040.0,42347.0,49241.0,51786.0,40587.0,40146.0,29700.0,12628.0,46135.0,25627.0,23611.0,63254.0,13349.0,71282.0,17897.0,16291.0,43352.0,28721.0,37601.0,52621.0,27428.0,40000.0,19551.0,27412.0,49153.0,25421.0,38229.0,18853.0,42684.0,26239.0,24751.0,28677.0,52359.0,54194.0,71936.0,85745.0,31535.0,52013.0,70746.0,66506.0,60960.0,42449.0,45775.0,29663.0,51464.0,14298.0,18391.0,39016.0,14902.0,50653.0,15164.0,49819.0,20676.0,41637.0,70118.0,40204.0,20486.0,41336.0,59460.0,64545.0,32644.0,29717.0,16154.0,60727.0,15745.0,44694.0,28134.0,25525.0,23918.0,21232.0,54131.0,34350.0,59384.0,30175.0,53719.0,20418.0,27052.0,31550.0,18402.0,29847.0,32747.0,63447.0,38553.0,15453.0,19035.0,29599.0,48956.0,17539.0,35915.0,32648.0,22981.0,30002.0,42676.0,59644.0,45363.0,61891.0,42411.0,13495.0,20253.0,11518.0,54886.0,57994.0,62042.0,25113.0,65949.0,36064.0,11165.0,83818.0,49166.0,48607.0,10453.0,24417.0,24393.0,26397.0,19476.0,46568.0,41598.0,64919.0,99623.0,18857.0
26859.0,18948.0,63535.0,43748.0,19089.0,55540.0,44251.0,30339.0,51303.0,45773.0,39301.0,20747.0,28269.0,50875.0,20203.0,34029.0,29276.0,30297.0,62366.0,19949.0,18525.0,47113.0,39181.0,46423.0,42971.0,33604.0,27148.0,17254.0,22201.0,67359.0,15473.0,39355.0,21016.0,23283.0,25170.0,88774.0,39417.0,49008.0,22583.0,36944.0,14655.0,43037.0,59963.0,66202.0,32845.0,81392.0,50812.0,43834.0,34694.0,103104.0,30316.0,17829.0,25502.0,43167.0,19053.0,15976.0,19561.0,65263.0,49080.0,55466.0,32824.0,34563.0,19665.0,43476.0,59332.0,59048.0,51289.0,24638.0,110960.0,57904.0,26495.0,43761.0,57956.0,32154.0,53212.0,19660.0,34704.0,58897.0,34947.0,25098.0,24422.0,14408.0,29750.0,44386.0,25444.0,40910.0,49840.0,40511.0,14331.0,9044.0,19708.0,44993.0,18883.0,16515.0,46092.0,10570.0,12885.0,25771.0,49725.0,23148.0,52284.0,30136.0,18277.0,19701.0,36521.0,56893.0,39010.0,98622.0,21734.0,63819.0,26590.0,6624.0,76116.0,55904.0,26333.0,36401.0,22063.0,22604.0,24327.0,12926.0,30378.0,31531.0,44929.0,52320.0,47139.0
40987.0,37587.0,52446.0,67842.0,34336.0,35576.0,26161.0,22173.0,65466.0,43878.0,68495.0,23505.0,4776.0,44890.0,51797.0,47202.0,19652.0,60345.0,55508.0,23313.0,21956.0,36983.0,66119.0,40573.0,34835.0,38064.0,33392.0,15507.0,28694.0,26037.0,32806.0,23306.0,28926.0,34925.0,85306.0,40295.0,61340.0,21072.0,45646.0,30436.0,42088.0,93585.0,76513.0,39574.0,14692.0,65157.0,39071.0,36339.0,29562.0,51263.0,33421.0,27021.0,18729.0,35590.0,46411.0,19110.0,37463.0,58658.0,26531.0,80184.0,29361.0,47041.0,25523.0,50445.0,40672.0,71953.0,45982.0,36532.0,45160.0,40728.0,33843.0,17932.0,24892.0,34021.0,19576.0,20687.0,55634.0,44858.0,43149.0,38252.0,28701.0,11791.0,13636.0,22614.0,19094.0,25338.0,33614.0,42540.0,9197.0,26264.0,14562.0,33931.0,23965.0,32768.0,40620.0,9884.0,45323.0,24008.0,73727.0,38806.0,48013.0,26339.0,18612.0,17251.0,75722.0,74350.0,48633.0,38373.0,55858.0,72930.0,50160.0,8669.0,62750.0,49461.0,11774.0,12407.0,12830.0,49313.0,57890.0,8246.0,39047.0,37187.0,25776.0,58394.0,58120.0
72616.0,62585.0,34801.0,46517.0,39526.0,25903.0,110725.0,17359.0,54208.0,37454.0,22456.0,28378.0,10970.0,50490.0,38690.0,26917.0,52807.0,42402.0,43923.0,58706.0,79000.0,88093.0,51903.0,66561.0,54697.0,26723.0,19951.0,29253.0,46653.0,49580.0,42869.0,21673.0,45198.0,35263.0,43187.0,97704.0,69081.0,12846.0,40850.0,25437.0,25282.0,47553.0,71875.0,61227.0,37501.0,23931.0,80241.0,79325.0,29700.0,46143.0,42697.0,17507.0,9763.0,47697.0,30602.0,8717.0,37209.0,68784.0,20524.0,12582.0,42460.0,30558.0,41683.0,60351.0,30338.0,17733.0,56248.0,28133.0,27109.0,34405.0,23098.0,47673.0,64247.0,11728.0,16278.0,46874.0,46594.0,35804.0,41028.0,26169.0,46308.0,20491.0,28543.0,9739.0,24313.0,22334.0,39287.0,28184.0,9045.0,24338.0,18155.0,51822.0,14395.0,28932.0,59019.0,11841.0,44330.0,26039.0,90115.0,44654.0,53583.0,34591.0,35494.0,17137.0,69762.0,37027.0,55094.0,46230.0,65666.0,45831.0,42678.0,11388.0,41680.0,40927.0,14772.0,39941.0,8562.0,43514.0,46806.0,9747.0,52825.0,20176.0,37337.0,43322.0,26137.0
54004.0,80819.0,40617.0,27224.0,45150.0,48126.0,45828.0,63127.0,31231.0,19439.0,28834.0,36671.0,15872.0,64619.0,36549.0,49800.0,51192.0,23366.0,22605.0,22089.0,85020.0,34801.0,48079.0,63368.0,56808.0,47343.0,16264.0,59428.0,83481.0,42258.0,48954.0,32295.0,16948.0,32816.0,26406.0,66269.0,49404.0,20419.0,36307.0,15020.0,21170.0,73594.0,33523.0,54805.0,64781.0,18616.0,45755.0,46139.0,35466.0,34302.0,52105.0,55459.0,11918.0,70251.0,17827.0,14766.0,27138.0,36251.0,22558.0,68305.0,87604.0,30760.0,31727.0,67485.0,55013.0,65573.0,59183.0,16599.0,17979.0,42467.0,26422.0,81098.0,36925.0,35068.0,47124.0,25173.0,53798.0,22405.0,59567.0,44572.0,43766.0,24357.0,16299.0,8314.0,16474.0,16682.0,32939.0,67121.0,15662.0,9960.0,34852.0,19205.0,12132.0,22676.0,31267.0,18595.0,30760.0,35318.0,80051.0,25458.0,38477.0,16389.0,39274.0,12672.0,42962.0,59141.0,35985.0,51558.0,74695.0,15639.0,24498.0,24834.0,37856.0,31208.0,38882.0,38458.0,29102.0,61837.0,29430.0,34874.0,36852.0,51726.0,35405.0,36261.0,27436.0
81666.0,53701.0,60245.0,49453.0,14759.0,50310.0,63293.0,43047.0,14593.0,14199.0,58189.0,68806.0,17684.0,66906.0,20642.0,72118.0,40472.0,47254.0,60089.0,54071.0,11389.0,48074.0,15904.0,59665.0,60832.0,29989.0,17252.0,57838.0,38582.0,33500.0,20784.0,28934.0,16666.0,41729.0,38792.0,36890.0,126050.0,73322.0,14292.0,17292.0,22053.0,66541.0,54074.0,44146.0,42149.0,34881.0,21575.0,53194.0,21243.0,46627.0,39254.0,51026.0,8036.0,55752.0,14526.0,21252.0,39905.0,35026.0,38410.0,44479.0,57173.0,61422.0,48162.0,38774.0,54637.0,22013.0,31546.0,20523.0,16653.0,23310.0,16558.0,85589.0,29046.0,17481.0,39939.0,62403.0,53884.0,35188.0,16676.0,26070.0,63156.0,26302.0,16904.0,10867.0,17233.0,37327.0,49526.0,24843.0,23184.0,11163.0,43223.0,14374.0,20025.0,14162.0,27323.0,34428.0,46296.0,19433.0,33587.0,21446.0,40033.0,34311.0,24783.0,21565.0,53025.0,50256.0,42149.0,21002.0,35849.0,14820.0,30245.0,53643.0,51498.0,10660.0,52275.0,54017.0,16433.0,62443.0,43018.0,18390.0,29200.0,24783.0,24957.0,49456.0,24919.0
64129.0,40638.0,53565.0,10332.0,50778.0,81656.0,39849.0,45021.0,33835.0,35094.0,36876.0,59859.0,27645.0,58069.0,21490.0,46183.0,30336.0,44629.0,42790.0,48571.0,10439.0,41530.0,39852.0,39214.0,55010.0,31919.0,43977.0,63396.0,32101.0,33475.0,24314.0,39532.0,24583.0,33432.0,47254.0,56480.0,16929.0,33496.0,23616.0,15771.0,21683.0,29151.0,51434.0,32523.0,32713.0,50662.0,14614.0,70540.0,26794.0,44337.0,23796.0,22214.0,12257.0,26499.0,24276.0,14290.0,43267.0,39278.0,34211.0,30602.0,53519.0,51821.0,45117.0,18338.0,38317.0,11803.0,42070.0,24132.0,31603.0,76642.0,31925.0,82061.0,73628.0,42290.0,15613.0,81817.0,50543.0,40817.0,36558.0,21221.0,33390.0,37696.0,58357.0,11334.0,42500.0,34558.0,33233.0,33872.0,16240.0,8707.0,38264.0,33851.0,12903.0,18404.0,18742.0,77409.0,49271.0,41205.0,66242.0,19855.0,59406.0,51650.0,35231.0,8206.0,29777.0,63853.0,43907.0,74217.0,36510.0,15847.0,52342.0,40542.0,34471.0,17566.0,69359.0,106394.0,10493.0,50136.0,49653.0,40231.0,44799.0,20115.0,21271.0,24025.0,16853.0
69003.0,21402.0,34483.0,18712.0,41046.0,30530.0,74644.0,39450.0,40710.0,31650.0,57447.0,46931.0,21022.0,87000.0,70304.0,51006.0,40241.0,43076.0,87816.0,47192.0,22741.0,18145.0,70892.0,36569.0,39264.0,64659.0,40970.0,48836.0,58560.0,36903.0,13040.0,20838.0,22799.0,35284.0,13634.0,60469.0,47309.0,73041.0,40842.0,19945.0,40720.0,32761.0,32334.0,33528.0,53641.0,37553.0,18967.0,44865.0,57961.0,49941.0,17077.0,29930.0,14294.0,37830.0,28324.0,7326.0,31293.0,52262.0,40348.0,47992.0,39920.0,52516.0,41486.0,40684.0,8363.0,61874.0,37609.0,33777.0,62705.0,71081.0,17338.0,71755.0,39100.0,56746.0,19699.0,71587.0,47881.0,13979.0,38620.0,13569.0,43663.0,26663.0,15949.0,36904.0,25645.0,14446.0,20316.0,36734.0,13972.0,13993.0,23083.0,34528.0,34143.0,41953.0,12929.0,47584.0,40215.0,32871.0,48615.0,58599.0,44109.0,42693.0,75714.0,11357.0,26654.0,45613.0,82561.0,92885.0,30024.0,52515.0,28933.0,32518.0,44893.0,15082.0,42618.0,57091.0,17755.0,42519.0,72786.0,30652.0,27790.0,29849.0,44091.0,37462.0,22442.0
40788.0,32395.0,50652.0,62028.0,48844.0,40438.0,91367.0,27698.0,41320.0,28575.0,57708.0,36786.0,27679.0,39633.0,86605.0,37682.0,19790.0,39353.0,28562.0,61012.0,79780.0,20900.0,58192.0,47116.0,45771.0,41985.0,28756.0,31109.0,19200.0,60951.0,23890.0,24409.0,6816.0,35690.0,37595.0,74832.0,45919.0,57138.0,21336.0,20733.0,27262.0,58821.0,23801.0,49124.0,35266.0,39234.0,7560.0,52318.0,41623.0,36230.0,26229.0,29353.0,20167.0,51267.0,53206.0,17356.0,59651.0,65255.0,17869.0,28664.0,54534.0,47717.0,54313.0,39306.0,36493.0,44263.0,75221.0,21246.0,50287.0,84511.0,33902.0,26850.0,27456.0,34649.0,22434.0,34384.0,32353.0,17842.0,56266.0,14590.0,45196.0,18334.0,22053.0,34271.0,11222.0,22164.0,42720.0,18580.0,21602.0,12831.0,27242.0,11094.0,29021.0,57772.0,26950.0,97754.0,10951.0,66896.0,52063.0,71993.0,36241.0,15655.0,76580.0,16335.0,41523.0,37908.0,44979.0,47563.0,23134.0,59197.0,20607.0,42064.0,27137.0,31223.0,44488.0,16169.0,17591.0,33302.0,42191.0,55362.0,26596.0,22709.0,46734.0,20067.0,33807.0
33045.0,39156.0,27898.0,80595.0,57893.0,79700.0,58410.0,30961.0,31542.0,28161.0,62862.0,33469.0,35727.0,40458.0,55253.0,43798.0,18925.0,51620.0,21630.0,16724.0,40550.0,23669.0,49945.0,16810.0,25946.0,45820.0,26349.0,40750.0,30683.0,34114.0,15244.0,59319.0,38154.0,25450.0,23869.0,43691.0,30766.0,19137.0,9334.0,23374.0,12103.0,38357.0,47245.0,46826.0,40903.0,63877.0,22055.0,63719.0,14644.0,49985.0,38190.0,31944.0,7778.0,58522.0,18918.0,10585.0,39509.0,59894.0,24706.0,30088.0,45054.0,59528.0,28021.0,57338.0,27906.0,27010.0,54138.0,66089.0,52557.0,68541.0,38368.0,32897.0,30919.0,39470.0,8521.0,29461.0,25946.0,22980.0,46878.0,31753.0,31398.0,20097.0,34266.0,49438.0,7521.0,32186.0,34906.0,20332.0,24340.0,11822.0,42530.0,44963.0,26084.0,32840.0,11429.0,46097.0,13322.0,64757.0,39900.0,14157.0,62301.0,35847.0,32179.0,19082.0,51087.0,31459.0,53565.0,51965.0,25735.0,33673.0,35919.0,33071.0,36306.0,28148.0,42895.0,11292.0,10176.0,40652.0,39797.0,29945.0,37443.0,26714.0,66718.0,37884.0,77002.0
48440.0,33179.0,34720.0,61145.0,19390.0,69033.0,48000.0,47631.0,37885.0,43405.0,70521.0,57306.0,56972.0,78854.0,72198.0,59514.0,29326.0,51943.0,32647.0,42325.0,49021.0,30103.0,41925.0,29017.0,50040.0,36058.0,37799.0,25524.0,61025.0,37258.0,30489.0,28458.0,36207.0,35182.0,22034.0,53186.0,33399.0,31082.0,9803.0,11845.0,9010.0,54299.0,31262.0,39782.0,48249.0,44077.0,10596.0,61129.0,24185.0,52607.0,89554.0,22685.0,9103.0,52875.0,13175.0,14558.0,34313.0,31005.0,46219.0,38973.0,49626.0,85325.0,36104.0,33110.0,21065.0,19841.0,47812.0,71263.0,58899.0,46381.0,59164.0,14916.0,60212.0,24151.0,43260.0,35775.0,22072.0,16343.0,34196.0,29467.0,30526.0,15278.0,28125.0,32628.0,11979.0,22301.0,24285.0,7994.0,22775.0,11331.0,31730.0,40999.0,46161.0,23560.0,26797.0,49113.0,10411.0,78618.0,32388.0,18948.0,49187.0,38175.0,54112.0,12991.0,32857.0,11388.0,45654.0,42338.0,34960.0,74571.0,25259.0,52759.0,47277.0,26918.0,64238.0,14698.0,14885.0,30277.0,53886.0,21197.0,54849.0,20925.0,38662.0,30771.0,43851.0
27220.0,54765.0,41166.0,33594.0,15117.0,70790.0,51368.0,63000.0,52574.0,50718.0,14041.0,39435.0,44250.0,60378.0,42883.0,48603.0,23835.0,26586.0,34448.0,40315.0,37719.0,24522.0,49047.0,30879.0,22090.0,34046.0,81874.0,30960.0,37112.0,38085.0,51408.0,27666.0,47036.0,20883.0,32626.0,73273.0,56001.0,51552.0,22508.0,18677.0,21286.0,69896.0,56559.0,31689.0,33651.0,69003.0,36719.0,29408.0,10965.0,64441.0,57417.0,43279.0,19578.0,30406.0,11265.0,11300.0,46122.0,28723.0,40482.0,22596.0,40471.0,58364.0,13231.0,38191.0,35088.0,24336.0,22843.0,27342.0,38190.0,17408.0,35004.0,22927.0,47303.0,19040.0,25208.0,31862.0,52200.0,43895.0,21316.0,45507.0,29951.0,58691.0,14418.0,27748.0,26195.0,21040.0,25336.0,15037.0,27293.0,30460.0,18025.0,52468.0,45455.0,45256.0,41859.0,53806.0,22769.0,51322.0,52573.0,38228.0,22301.0,19638.0,31386.0,10656.0,55707.0,43174.0,37885.0,49301.0,33588.0,50916.0,48104.0,40467.0,48447.0,28463.0,33704.0,25169.0,16116.0,27072.0,43167.0,22066.0,56620.0,18612.0,57232.0,46454.0,53308.0
31952.0,34403.0,58240.0,44300.0,56121.0,45810.0,87098.0,37825.0,72496.0,27803.0,39426.0,32016.0,20832.0,46517.0,31382.0,30854.0,40715.0,29540.0,9607.0,16399.0,24440.0,25396.0,51534.0,41929.0,28162.0,46030.0,30445.0,38271.0,18830.0,30914.0,50040.0,22061.0,43583.0,19489.0,24457.0,61593.0,81765.0,47533.0,13694.0,12619.0,32110.0,52443.0,54568.0,34961.0,44216.0,40284.0,34809.0,50436.0,28224.0,35703.0,15652.0,19228.0,13672.0,20302.0,11047.0,13433.0,25818.0,18563.0,28979.0,45584.0,56768.0,63244.0,19483.0,32604.0,18093.0,16771.0,40984.0,31829.0,20916.0,29331.0,31609.0,21633.0,16845.0,11420.0,12825.0,25785.0,15424.0,8971.0,20058.0,31385.0,29712.0,53365.0,40121.0,15191.0,20146.0,29859.0,17694.0,38322.0,40217.0,53553.0,12923.0,26700.0,33925.0,26795.0,32289.0,37074.0,19205.0,71235.0,40402.0,46018.0,23292.0,24092.0,20672.0,13458.0,33609.0,32858.0,28535.0,57000.0,63638.0,72875.0,47990.0,55468.0,46945.0,37695.0,39188.0,18288.0,23940.0,85414.0,29198.0,19982.0,20016.0,34039.0,25649.0,42174.0,42315.0
66768.0,40820.0,71013.0,11041.0,79310.0,40531.0,86256.0,46008.0,32629.0,8589.0,13185.0,30348.0,13617.0,71820.0,52463.0,38342.0,27141.0,26734.0,16147.0,39695.0,33387.0,29274.0,45659.0,24650.0,43305.0,16120.0,42685.0,27567.0,66323.0,43047.0,37337.0,22636.0,34910.0,23976.0,9189.0,82646.0,55667.0,33544.0,43415.0,10474.0,30483.0,14561.0,53121.0,44008.0,70157.0,25243.0,14281.0,37437.0,51662.0,22586.0,20795.0,24234.0,9759.0,30974.0,18336.0,14313.0,59922.0,26104.0,24353.0,15355.0,44328.0,36821.0,45317.0,29937.0,36152.0,9535.0,17925.0,11354.0,14713.0,38237.0,23520.0,26653.0,15608.0,14496.0,26023.0,26773.0,25188.0,31310.0,24507.0,33383.0,45325.0,18217.0,78254.0,22314.0,9435.0,23099.0,31118.0,51201.0,38803.0,25399.0,20478.0,27015.0,33229.0,40600.0,22727.0,56230.0,13517.0,28932.0,56018.0,59380.0,42924.0,22186.0,50932.0,11230.0,59819.0,59218.0,43255.0,24320.0,80620.0,58462.0,41550.0,47280.0,30328.0,26611.0,42417.0,12709.0,54960.0,59589.0,62906.0,38697.0,19871.0,42245.0,37677.0,34896.0,48310.0
